Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	66	52	78.8	3	4.5	0	0.0
2021-02-16	67	53	79.1	15	22.4	6	40.0
2021-07-11	67	40	59.7	0	0.0	0	0
2020-06-05	67	43	64.2	0	0.0	0	0
2020-05-29	66	41	62.1	0	0.0	0	0
2021-10-24	66	48	72.7	3	4.5	1	33.3
2021-01-20	65	43	66.2	22	33.8	14	63.6
2021-03-01	67	45	67.2	9	13.4	4	44.4
2020-05-07	58	30	51.7	0	0.0	0	0
2020-05-06	58	31	53.4	1	1.7	1	100.0
2021-01-21	65	48	73.8	22	33.8	14	63.6
2020-10-25	68	48	70.6	2	2.9	2	100.0
2021-03-30	66	57	86.4	22	33.3	13	59.1
2021-06-17	67	54	80.6	1	1.5	0	0.0
2021-01-19	66	51	77.3	27	40.9	16	59.3
2020-08-11	60	39	65.0	0	0.0	0	0
2020-12-20	62	46	74.2	23	37.1	14	60.9
2020-09-09	68	48	70.6	0	0.0	0	0
2020-10-02	68	45	66.2	1	1.5	1	100.0
2020-06-16	66	43	65.2	0	0.0	0	0
2020-06-03	67	42	62.7	0	0.0	0	0
2020-06-02	66	41	62.1	0	0.0	0	0
2020-07-09	62	44	71.0	0	0.0	0	0
2020-09-05	68	44	64.7	0	0.0	0	0
2021-03-16	67	51	76.1	14	20.9	11	78.6
2021-09-25	65	40	61.5	2	3.1	1	50.0
2021-04-21	66	52	78.8	23	34.8	8	34.8
2020-12-13	61	51	83.6	24	39.3	9	37.5
2020-07-13	63	43	68.3	0	0.0	0	0
2020-09-04	68	46	67.6	0	0.0	0	0
2021-09-21	67	47	70.1	2	3.0	1	50.0
2020-12-19	62	51	82.3	25	40.3	14	56.0
2021-10-27	65	47	72.3	5	7.7	2	40.0
2020-09-13	68	47	69.1	0	0.0	0	0
2021-01-26	64	50	78.1	22	34.4	13	59.1
2020-07-16	64	42	65.6	0	0.0	0	0
