Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	220	211	95.9	4	1.8	2	50.0
2021-02-16	265	238	89.8	22	8.3	6	27.3
2021-07-11	219	206	94.1	0	0.0	0	0
2020-06-05	266	230	86.5	3	1.1	3	100.0
2020-05-29	263	219	83.3	3	1.1	3	100.0
2021-10-24	213	193	90.6	5	2.3	2	40.0
2021-01-20	272	242	89.0	29	10.7	12	41.4
2021-03-01	266	243	91.4	4	1.5	2	50.0
2020-05-07	261	197	75.5	12	4.6	10	83.3
2020-05-06	261	195	74.7	12	4.6	11	91.7
2021-01-21	272	246	90.4	32	11.8	8	25.0
2020-10-25	254	217	85.4	11	4.3	6	54.5
2021-03-30	266	245	92.1	7	2.6	4	57.1
2021-06-17	220	206	93.6	1	0.5	1	100.0
2021-01-19	271	234	86.3	27	10.0	12	44.4
2020-08-11	276	217	78.6	2	0.7	1	50.0
2020-12-20	261	242	92.7	35	13.4	8	22.9
2020-09-09	272	233	85.7	2	0.7	0	0.0
2020-10-02	265	232	87.5	3	1.1	1	33.3
2020-06-16	263	222	84.4	4	1.5	4	100.0
2020-06-03	273	234	85.7	2	0.7	2	100.0
2020-06-02	259	218	84.2	3	1.2	3	100.0
2020-07-09	314	262	83.4	1	0.3	1	100.0
2020-09-05	266	226	85.0	3	1.1	0	0.0
2021-03-16	265	239	90.2	2	0.8	2	100.0
2021-09-25	218	210	96.3	4	1.8	3	75.0
2021-04-21	268	239	89.2	19	7.1	13	68.4
2020-12-13	261	228	87.4	24	9.2	12	50.0
2020-07-13	311	252	81.0	2	0.6	1	50.0
2020-09-04	269	227	84.4	3	1.1	0	0.0
2021-09-21	216	212	98.1	6	2.8	5	83.3
2020-12-19	261	242	92.7	36	13.8	8	22.2
2021-10-27	205	195	95.1	6	2.9	4	66.7
2020-09-13	269	227	84.4	3	1.1	0	0.0
2021-01-26	268	245	91.4	31	11.6	9	29.0
2020-07-16	313	263	84.0	3	1.0	1	33.3
2021-09-09	215	200	93.0	11	5.1	8	72.7
2020-12-24	264	237	89.8	37	14.0	7	18.9
2020-05-25	276	215	77.9	3	1.1	3	100.0
2020-04-28	267	194	72.7	14	5.2	12	85.7
2021-10-04	216	208	96.3	5	2.3	2	40.0
2021-01-05	270	237	87.8	32	11.9	12	37.5
2020-05-05	258	193	74.8	14	5.4	11	78.6
2021-04-23	266	234	88.0	16	6.0	11	68.8
2020-10-05	265	236	89.1	4	1.5	1	25.0
2020-10-14	259	224	86.5	6	2.3	1	16.7
2021-01-30	269	247	91.8	30	11.2	9	30.0
2020-10-21	256	218	85.2	6	2.3	3	50.0
2021-03-02	266	243	91.4	4	1.5	2	50.0
2020-10-11	262	227	86.6	2	0.8	1	50.0
2020-08-14	271	231	85.2	2	0.7	1	50.0
2020-10-17	258	221	85.7	4	1.6	3	75.0
2021-10-14	215	207	96.3	6	2.8	0	0.0
2020-05-31	262	218	83.2	3	1.1	3	100.0
2021-06-02	240	212	88.3	5	2.1	4	80.0
2021-09-24	220	210	95.5	4	1.8	3	75.0
2021-07-24	216	204	94.4	1	0.5	0	0.0
2021-04-22	268	238	88.8	18	6.7	12	66.7
2021-08-28	216	209	96.8	5	2.3	5	100.0
2021-03-22	267	240	89.9	6	2.2	4	66.7
2020-09-16	274	232	84.7	1	0.4	0	0.0
2021-02-04	270	246	91.1	31	11.5	11	35.5
2020-08-17	269	190	70.6	4	1.5	1	25.0
2020-08-12	276	222	80.4	2	0.7	1	50.0
2021-07-30	222	210	94.6	0	0.0	0	0
2021-04-16	264	244	92.4	19	7.2	15	78.9
2020-06-11	263	232	88.2	3	1.1	3	100.0
2020-07-26	323	253	78.3	0	0.0	0	0
2020-05-30	261	225	86.2	3	1.1	3	100.0
2020-09-28	265	231	87.2	3	1.1	1	33.3
2021-09-08	215	207	96.3	11	5.1	8	72.7
2021-11-05	249	189	75.9	16	6.4	12	75.0
2021-11-05	250	189	75.6	14	5.6	11	78.6
2021-11-05	248	184	74.2	14	5.6	11	78.6
2021-11-05	254	185	72.8	13	5.1	11	84.6
2021-11-05	247	187	75.7	12	4.9	11	91.7
2021-11-05	246	182	74.0	11	4.5	10	90.9
2021-11-05	246	188	76.4	13	5.3	12	92.3
2021-11-05	243	190	78.2	12	4.9	11	91.7
2021-11-05	241	180	74.7	12	5.0	11	91.7
2021-11-05	241	186	77.2	12	5.0	10	83.3
2021-11-05	246	187	76.0	13	5.3	11	84.6
2021-11-05	246	190	77.2	13	5.3	11	84.6
2021-11-05	245	192	78.4	12	4.9	10	83.3
2021-11-05	249	201	80.7	11	4.4	8	72.7
2021-11-05	249	196	78.7	12	4.8	8	66.7
2021-11-05	249	193	77.5	10	4.0	7	70.0
2021-11-05	245	201	82.0	10	4.1	6	60.0
2021-11-05	248	188	75.8	9	3.6	5	55.6
2021-11-05	248	193	77.8	9	3.6	5	55.6
2021-11-05	248	192	77.4	8	3.2	4	50.0
2021-11-05	249	195	78.3	10	4.0	6	60.0
2021-11-05	252	197	78.2	7	2.8	5	71.4
2021-11-05	248	199	80.2	6	2.4	5	83.3
2021-11-05	243	191	78.6	6	2.5	5	83.3
2021-11-05	248	192	77.4	6	2.4	5	83.3
2021-11-05	247	191	77.3	7	2.8	6	85.7
