Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	89	72	80.9	4	4.5	1	25.0
2021-02-16	111	74	66.7	1	0.9	0	0.0
2021-07-11	93	78	83.9	0	0.0	0	0
2020-06-05	123	50	40.7	0	0.0	0	0
2020-05-29	126	56	44.4	1	0.8	0	0.0
2021-10-24	92	72	78.3	2	2.2	0	0.0
2021-01-20	104	76	73.1	9	8.7	3	33.3
2021-03-01	108	81	75.0	2	1.9	1	50.0
2020-05-07	127	65	51.2	0	0.0	0	0
2020-05-06	128	66	51.6	0	0.0	0	0
2021-01-21	105	78	74.3	9	8.6	3	33.3
2020-10-25	116	66	56.9	1	0.9	1	100.0
2021-03-30	104	82	78.8	2	1.9	0	0.0
2021-06-17	103	75	72.8	0	0.0	0	0
2021-01-19	108	76	70.4	8	7.4	3	37.5
2020-08-11	117	70	59.8	1	0.9	0	0.0
2020-12-20	116	71	61.2	7	6.0	1	14.3
2020-09-09	125	73	58.4	1	0.8	0	0.0
2020-10-02	114	65	57.0	0	0.0	0	0
2020-06-16	123	57	46.3	0	0.0	0	0
2020-06-03	122	44	36.1	0	0.0	0	0
2020-06-02	122	36	29.5	0	0.0	0	0
2020-07-09	126	58	46.0	0	0.0	0	0
2020-09-05	121	61	50.4	1	0.8	0	0.0
2021-03-16	112	83	74.1	4	3.6	2	50.0
2021-09-25	91	79	86.8	1	1.1	0	0.0
2021-04-21	104	87	83.7	3	2.9	2	66.7
2020-12-13	115	73	63.5	5	4.3	1	20.0
2020-07-13	126	55	43.7	0	0.0	0	0
2020-09-04	121	69	57.0	1	0.8	0	0.0
2021-09-21	97	82	84.5	1	1.0	0	0.0
2020-12-19	116	73	62.9	6	5.2	1	16.7
2021-10-27	91	81	89.0	2	2.2	0	0.0
2020-09-13	119	65	54.6	1	0.8	0	0.0
2021-01-26	107	82	76.6	6	5.6	1	16.7
2020-07-16	126	61	48.4	0	0.0	0	0
2021-09-09	97	75	77.3	2	2.1	0	0.0
2020-12-24	110	63	57.3	5	4.5	1	20.0
2020-05-25	134	44	32.8	0	0.0	0	0
2020-04-28	125	57	45.6	0	0.0	0	0
2021-10-04	94	72	76.6	2	2.1	1	50.0
2021-01-05	116	78	67.2	10	8.6	3	30.0
2020-05-05	127	62	48.8	0	0.0	0	0
2021-04-23	104	83	79.8	2	1.9	2	100.0
2020-10-05	114	58	50.9	2	1.8	1	50.0
2020-10-14	124	69	55.6	1	0.8	0	0.0
2021-01-30	102	71	69.6	7	6.9	3	42.9
2020-10-21	120	67	55.8	1	0.8	1	100.0
2021-03-02	112	85	75.9	2	1.8	1	50.0
2020-10-11	119	59	49.6	1	0.8	0	0.0
2020-08-14	125	69	55.2	1	0.8	0	0.0
2020-10-17	119	71	59.7	1	0.8	0	0.0
2021-10-14	92	80	87.0	0	0.0	0	0
2020-05-31	129	54	41.9	0	0.0	0	0
2021-06-02	101	85	84.2	0	0.0	0	0
2021-09-24	95	83	87.4	1	1.1	0	0.0
2021-07-24	98	80	81.6	1	1.0	0	0.0
2021-04-22	104	87	83.7	3	2.9	3	100.0
2021-08-28	92	73	79.3	0	0.0	0	0
2021-03-22	104	83	79.8	3	2.9	1	33.3
2020-09-16	125	76	60.8	1	0.8	0	0.0
2021-02-04	113	75	66.4	3	2.7	1	33.3
2020-08-17	125	68	54.4	1	0.8	1	100.0
2020-08-12	117	69	59.0	1	0.9	0	0.0
2021-07-30	98	77	78.6	0	0.0	0	0
2021-04-16	103	86	83.5	2	1.9	2	100.0
2020-06-11	123	57	46.3	0	0.0	0	0
2020-07-26	132	58	43.9	0	0.0	0	0
2020-05-30	130	60	46.2	1	0.8	0	0.0
2020-09-28	114	66	57.9	0	0.0	0	0
2021-09-08	96	77	80.2	2	2.1	0	0.0
2021-11-05	123	81	65.9	1	0.8	0	0.0
2021-11-05	148	77	52.0	1	0.7	0	0.0
2021-11-05	137	66	48.2	1	0.7	0	0.0
2021-11-05	121	60	49.6	0	0.0	0	0
2021-11-05	136	68	50.0	0	0.0	0	0
2021-11-05	149	80	53.7	0	0.0	0	0
2021-11-05	150	82	54.7	0	0.0	0	0
2021-11-05	146	78	53.4	0	0.0	0	0
2021-11-05	146	73	50.0	0	0.0	0	0
2021-11-05	141	74	52.5	0	0.0	0	0
2021-11-05	139	70	50.4	0	0.0	0	0
2021-11-05	140	79	56.4	0	0.0	0	0
2021-11-05	140	79	56.4	0	0.0	0	0
2021-11-05	139	82	59.0	0	0.0	0	0
2021-11-05	138	84	60.9	0	0.0	0	0
2021-11-05	138	82	59.4	0	0.0	0	0
2021-11-05	138	72	52.2	0	0.0	0	0
2021-11-05	138	72	52.2	0	0.0	0	0
2021-11-05	138	82	59.4	0	0.0	0	0
2021-11-05	146	84	57.5	1	0.7	0	0.0
2021-11-05	147	84	57.1	0	0.0	0	0
2021-11-05	146	82	56.2	0	0.0	0	0
2021-11-05	123	66	53.7	1	0.8	1	100.0
2021-11-05	140	67	47.9	1	0.7	1	100.0
2021-11-05	127	55	43.3	0	0.0	0	0
2021-11-05	119	60	50.4	0	0.0	0	0
2021-11-05	117	55	47.0	0	0.0	0	0
2021-11-05	117	71	60.7	0	0.0	0	0
2021-11-05	118	46	39.0	0	0.0	0	0
2021-11-05	129	50	38.8	0	0.0	0	0
2021-11-05	129	46	35.7	0	0.0	0	0
2021-11-05	130	44	33.8	0	0.0	0	0
2021-11-05	125	55	44.0	0	0.0	0	0
2021-11-05	126	62	49.2	0	0.0	0	0
2021-11-05	122	59	48.4	0	0.0	0	0
2021-11-05	122	56	45.9	1	0.8	0	0.0
2021-11-05	126	60	47.6	1	0.8	0	0.0
2021-11-05	125	44	35.2	0	0.0	0	0
2021-11-05	123	40	32.5	0	0.0	0	0
2021-11-05	118	36	30.5	0	0.0	0	0
2021-11-05	118	45	38.1	0	0.0	0	0
2021-11-05	120	54	45.0	0	0.0	0	0
2021-11-05	119	50	42.0	0	0.0	0	0
2021-11-05	116	47	40.5	0	0.0	0	0
2021-11-05	121	53	43.8	0	0.0	0	0
2021-11-05	119	48	40.3	0	0.0	0	0
2021-11-05	117	49	41.9	0	0.0	0	0
2021-11-05	120	57	47.5	0	0.0	0	0
2021-11-05	119	57	47.9	0	0.0	0	0
2021-11-05	119	57	47.9	0	0.0	0	0
2021-11-05	130	72	55.4	0	0.0	0	0
2021-11-05	130	74	56.9	0	0.0	0	0
2021-11-05	120	59	49.2	0	0.0	0	0
2021-11-05	119	56	47.1	0	0.0	0	0
2021-11-05	119	58	48.7	0	0.0	0	0
2021-11-05	121	59	48.8	0	0.0	0	0
2021-11-05	121	61	50.4	0	0.0	0	0
2021-11-05	118	63	53.4	0	0.0	0	0
2021-11-05	116	55	47.4	0	0.0	0	0
2021-11-05	118	57	48.3	0	0.0	0	0
2021-11-05	124	64	51.6	0	0.0	0	0
2021-11-05	122	61	50.0	0	0.0	0	0
2021-11-05	119	62	52.1	0	0.0	0	0
2021-11-05	119	60	50.4	0	0.0	0	0
2021-11-05	117	56	47.9	0	0.0	0	0
2021-11-05	128	63	49.2	0	0.0	0	0
2021-11-05	121	55	45.5	0	0.0	0	0
2021-11-05	122	58	47.5	0	0.0	0	0
2021-11-05	122	60	49.2	0	0.0	0	0
2021-11-05	122	54	44.3	0	0.0	0	0
2021-11-05	123	62	50.4	0	0.0	0	0
2021-11-05	120	51	42.5	0	0.0	0	0
2021-11-05	116	45	38.8	0	0.0	0	0
2021-11-05	121	55	45.5	0	0.0	0	0
2021-11-05	121	57	47.1	0	0.0	0	0
2021-11-05	121	58	47.9	0	0.0	0	0
2021-11-05	122	58	47.5	0	0.0	0	0
2021-11-05	122	56	45.9	0	0.0	0	0
2021-11-05	122	54	44.3	0	0.0	0	0
2021-11-05	113	48	42.5	0	0.0	0	0
2021-11-05	122	55	45.1	0	0.0	0	0
2021-11-05	122	54	44.3	0	0.0	0	0
2021-11-05	122	59	48.4	0	0.0	0	0
2021-11-05	122	60	49.2	0	0.0	0	0
2021-11-05	124	60	48.4	0	0.0	0	0
2021-11-05	127	51	40.2	0	0.0	0	0
2021-11-05	119	52	43.7	0	0.0	0	0
2021-11-05	119	54	45.4	0	0.0	0	0
2021-11-05	124	66	53.2	0	0.0	0	0
2021-11-05	123	61	49.6	0	0.0	0	0
2021-11-05	122	65	53.3	0	0.0	0	0
2021-11-05	121	65	53.7	0	0.0	0	0
2021-11-05	124	57	46.0	0	0.0	0	0
2021-11-05	128	58	45.3	0	0.0	0	0
2021-11-05	131	54	41.2	0	0.0	0	0
2021-11-05	131	61	46.6	0	0.0	0	0
2021-11-05	130	60	46.2	0	0.0	0	0
2021-11-05	125	49	39.2	0	0.0	0	0
2021-11-05	123	48	39.0	0	0.0	0	0
2021-11-05	122	48	39.3	0	0.0	0	0
2021-11-05	118	45	38.1	0	0.0	0	0
2021-11-05	129	61	47.3	0	0.0	0	0
2021-11-05	119	58	48.7	0	0.0	0	0
2021-11-05	123	61	49.6	0	0.0	0	0
2021-11-05	118	62	52.5	0	0.0	0	0
2021-11-05	118	65	55.1	0	0.0	0	0
2021-11-05	118	68	57.6	0	0.0	0	0
2021-11-05	116	65	56.0	1	0.9	1	100.0
2021-11-05	117	69	59.0	1	0.9	0	0.0
2021-11-05	117	70	59.8	1	0.9	0	0.0
2021-11-05	117	69	59.0	1	0.9	0	0.0
2021-11-05	123	69	56.1	1	0.8	0	0.0
2021-11-05	125	69	55.2	1	0.8	0	0.0
2021-11-05	125	62	49.6	1	0.8	1	100.0
2021-11-05	123	54	43.9	1	0.8	1	100.0
2021-11-05	125	68	54.4	1	0.8	1	100.0
2021-11-05	125	72	57.6	1	0.8	1	100.0
2021-11-05	127	72	56.7	0	0.0	0	0
2021-11-05	127	75	59.1	0	0.0	0	0
2021-11-05	123	79	64.2	0	0.0	0	0
2021-11-05	119	75	63.0	0	0.0	0	0
2021-11-05	119	77	64.7	0	0.0	0	0
2021-11-05	123	70	56.9	0	0.0	0	0
2021-11-05	125	74	59.2	0	0.0	0	0
2021-11-05	125	76	60.8	0	0.0	0	0
2021-11-05	125	73	58.4	0	0.0	0	0
2021-11-05	125	72	57.6	0	0.0	0	0
2021-11-05	123	75	61.0	2	1.6	0	0.0
2021-11-05	118	62	52.5	2	1.7	0	0.0
2021-11-05	124	68	54.8	2	1.6	0	0.0
2021-11-05	125	70	56.0	2	1.6	0	0.0
2021-11-05	125	72	57.6	1	0.8	0	0.0
2021-11-05	125	74	59.2	1	0.8	0	0.0
2021-11-05	121	69	57.0	1	0.8	0	0.0
2021-11-05	121	61	50.4	1	0.8	0	0.0
2021-11-05	121	60	49.6	1	0.8	0	0.0
2021-11-05	123	64	52.0	1	0.8	0	0.0
2021-11-05	125	74	59.2	1	0.8	0	0.0
2021-11-05	125	73	58.4	1	0.8	0	0.0
2021-11-05	125	78	62.4	1	0.8	0	0.0
2021-11-05	126	70	55.6	1	0.8	0	0.0
2021-11-05	119	72	60.5	3	2.5	0	0.0
2021-11-05	119	65	54.6	1	0.8	0	0.0
2021-11-05	125	65	52.0	0	0.0	0	0
2021-11-05	125	75	60.0	0	0.0	0	0
2021-11-05	125	76	60.8	1	0.8	0	0.0
2021-11-05	125	69	55.2	1	0.8	0	0.0
2021-11-05	119	71	59.7	1	0.8	0	0.0
2021-11-05	119	67	56.3	1	0.8	0	0.0
2021-11-05	117	61	52.1	1	0.9	0	0.0
2021-11-05	121	65	53.7	1	0.8	0	0.0
2021-11-05	121	70	57.9	0	0.0	0	0
2021-11-05	121	68	56.2	0	0.0	0	0
2021-11-05	121	65	53.7	0	0.0	0	0
