Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-26	49	21	42.9	2	4.1	1	50.0
2020-04-27	49	20	40.8	2	4.1	1	50.0
2020-04-28	49	24	49.0	2	4.1	1	50.0
2020-04-29	50	23	46.0	2	4.0	0	0.0
2020-04-30	51	24	47.1	2	3.9	0	0.0
2020-05-01	54	28	51.9	2	3.7	0	0.0
2020-05-02	48	25	52.1	2	4.2	0	0.0
2020-05-03	52	19	36.5	2	3.8	0	0.0
2020-05-04	52	20	38.5	2	3.8	0	0.0
2020-05-05	55	20	36.4	2	3.6	0	0.0
2020-05-06	51	22	43.1	2	3.9	0	0.0
2020-05-07	52	23	44.2	2	3.8	0	0.0
2020-05-08	52	22	42.3	2	3.8	0	0.0
2020-05-09	52	21	40.4	2	3.8	0	0.0
2020-05-10	51	24	47.1	1	2.0	0	0.0
2020-05-11	51	21	41.2	1	2.0	0	0.0
2020-05-12	51	20	39.2	1	2.0	1	100.0
2020-05-13	51	16	31.4	1	2.0	1	100.0
2020-05-14	51	18	35.3	1	2.0	1	100.0
2020-05-15	51	20	39.2	1	2.0	1	100.0
2020-05-16	51	20	39.2	1	2.0	1	100.0
2020-05-17	53	21	39.6	2	3.8	1	50.0
2020-05-18	53	18	34.0	2	3.8	1	50.0
2020-05-19	51	20	39.2	3	5.9	1	33.3
2020-05-20	51	24	47.1	2	3.9	1	50.0
2020-05-21	51	19	37.3	2	3.9	1	50.0
2020-05-22	51	20	39.2	2	3.9	1	50.0
2020-05-23	51	20	39.2	2	3.9	1	50.0
2020-05-24	51	20	39.2	2	3.9	1	50.0
2020-05-25	51	18	35.3	2	3.9	1	50.0
2020-05-26	51	16	31.4	2	3.9	1	50.0
2020-05-27	51	22	43.1	2	3.9	1	50.0
2020-05-28	51	19	37.3	1	2.0	0	0.0
2020-05-29	51	19	37.3	1	2.0	0	0.0
2020-05-30	51	18	35.3	1	2.0	0	0.0
2020-05-31	51	11	21.6	1	2.0	1	100.0
2020-06-01	54	15	27.8	1	1.9	1	100.0
2020-06-02	51	20	39.2	1	2.0	0	0.0
2020-06-03	52	19	36.5	0	0.0	0	0
2020-06-04	51	17	33.3	1	2.0	0	0.0
2020-06-05	51	20	39.2	1	2.0	0	0.0
2020-06-06	51	18	35.3	1	2.0	0	0.0
2020-06-07	53	20	37.7	0	0.0	0	0
2020-06-08	58	21	36.2	2	3.4	0	0.0
2020-06-09	57	21	36.8	0	0.0	0	0
2020-06-10	57	18	31.6	0	0.0	0	0
2020-06-11	58	22	37.9	0	0.0	0	0
2020-06-12	58	20	34.5	0	0.0	0	0
2020-06-13	54	16	29.6	0	0.0	0	0
2020-06-14	56	18	32.1	0	0.0	0	0
2020-06-15	54	15	27.8	0	0.0	0	0
2020-06-16	51	18	35.3	0	0.0	0	0
2020-06-17	51	19	37.3	0	0.0	0	0
2020-06-18	51	25	49.0	0	0.0	0	0
2020-06-19	45	18	40.0	0	0.0	0	0
2020-06-20	18	7	38.9	0	0.0	0	0
2020-06-21	24	8	33.3	0	0.0	0	0
2020-06-22	17	8	47.1	0	0.0	0	0
2020-06-23	17	7	41.2	0	0.0	0	0
2020-06-24	17	6	35.3	0	0.0	0	0
2020-06-25	51	16	31.4	0	0.0	0	0
