Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	250	210	84.0	24	9.6	14	58.3
2021-02-16	262	223	85.1	22	8.4	13	59.1
2021-07-11	260	221	85.0	10	3.8	7	70.0
2020-06-05	520	311	59.8	10	1.9	5	50.0
2020-05-29	520	310	59.6	13	2.5	7	53.8
2021-10-24	248	222	89.5	27	10.9	14	51.9
2021-01-20	269	238	88.5	43	16.0	29	67.4
2021-03-01	264	214	81.1	15	5.7	8	53.3
2020-05-07	538	287	53.3	17	3.2	12	70.6
2020-05-06	503	293	58.3	22	4.4	15	68.2
2021-01-21	271	247	91.1	44	16.2	27	61.4
2020-10-25	253	208	82.2	15	5.9	5	33.3
2021-03-30	264	235	89.0	24	9.1	13	54.2
2021-06-17	258	230	89.1	12	4.7	7	58.3
2021-01-19	268	230	85.8	49	18.3	29	59.2
2020-08-11	322	256	79.5	4	1.2	1	25.0
2020-12-20	261	227	87.0	56	21.5	32	57.1
2020-09-09	319	259	81.2	6	1.9	2	33.3
2020-10-02	263	209	79.5	15	5.7	3	20.0
2020-06-16	520	298	57.3	13	2.5	4	30.8
2020-06-03	519	311	59.9	10	1.9	6	60.0
2020-06-02	522	302	57.9	10	1.9	5	50.0
2020-07-09	520	313	60.2	7	1.3	4	57.1
2020-09-05	318	251	78.9	7	2.2	3	42.9
2021-03-16	263	224	85.2	18	6.8	8	44.4
2021-09-25	244	217	88.9	17	7.0	11	64.7
2021-04-21	268	231	86.2	50	18.7	29	58.0
2020-12-13	274	232	84.7	51	18.6	26	51.0
2020-07-13	520	274	52.7	7	1.3	4	57.1
2020-09-04	318	245	77.0	10	3.1	3	30.0
2021-09-21	247	221	89.5	22	8.9	11	50.0
2020-12-19	264	235	89.0	55	20.8	34	61.8
2021-10-27	256	229	89.5	28	10.9	16	57.1
2020-09-13	311	246	79.1	8	2.6	2	25.0
2021-01-26	264	226	85.6	36	13.6	23	63.9
2020-07-16	519	292	56.3	6	1.2	3	50.0
2021-09-09	241	217	90.0	20	8.3	9	45.0
2020-12-24	260	230	88.5	61	23.5	35	57.4
2020-05-25	523	281	53.7	11	2.1	6	54.5
2020-04-28	520	287	55.2	23	4.4	16	69.6
2021-10-04	238	202	84.9	20	8.4	13	65.0
2021-01-05	272	225	82.7	49	18.0	31	63.3
2020-05-05	499	290	58.1	22	4.4	14	63.6
2021-04-23	272	243	89.3	52	19.1	33	63.5
2020-10-05	265	203	76.6	13	4.9	2	15.4
2020-10-14	263	219	83.3	7	2.7	4	57.1
2021-01-30	267	218	81.6	39	14.6	22	56.4
2020-10-21	259	212	81.9	10	3.9	4	40.0
2021-03-02	262	229	87.4	17	6.5	8	47.1
2020-10-11	261	216	82.8	12	4.6	2	16.7
2020-08-14	318	272	85.5	4	1.3	1	25.0
2020-10-17	258	224	86.8	9	3.5	2	22.2
2021-10-14	252	233	92.5	21	8.3	15	71.4
2020-05-31	527	297	56.4	12	2.3	7	58.3
2021-06-02	253	214	84.6	23	9.1	11	47.8
2021-09-24	243	214	88.1	18	7.4	12	66.7
2021-07-24	262	208	79.4	8	3.1	8	100.0
2021-04-22	273	243	89.0	56	20.5	34	60.7
2021-08-28	237	206	86.9	15	6.3	9	60.0
2021-03-22	264	214	81.1	19	7.2	8	42.1
2020-09-16	322	255	79.2	9	2.8	2	22.2
2021-02-04	266	228	85.7	32	12.0	23	71.9
2020-08-17	322	260	80.7	3	0.9	1	33.3
2020-08-12	322	259	80.4	5	1.6	1	20.0
2021-07-30	258	227	88.0	9	3.5	7	77.8
2021-04-16	263	237	90.1	44	16.7	27	61.4
2020-06-11	506	306	60.5	10	2.0	3	30.0
2020-07-26	532	292	54.9	7	1.3	3	42.9
2020-05-30	519	318	61.3	13	2.5	8	61.5
2020-09-28	319	255	79.9	10	3.1	2	20.0
2021-09-08	248	218	87.9	19	7.7	8	42.1
2021-02-19	262	217	82.8	17	6.5	11	64.7
2021-10-01	244	212	86.9	20	8.2	14	70.0
