Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	291	274	94.2	18	6.2	12	66.7
2021-02-16	289	275	95.2	26	9.0	19	73.1
2021-07-11	284	267	94.0	7	2.5	6	85.7
2020-06-05	283	218	77.0	9	3.2	5	55.6
2020-05-29	288	211	73.3	11	3.8	8	72.7
2021-10-24	272	258	94.9	20	7.4	14	70.0
2021-01-20	291	273	93.8	32	11.0	24	75.0
2021-03-01	290	267	92.1	28	9.7	18	64.3
2020-05-07	292	206	70.5	17	5.8	12	70.6
2020-05-06	281	204	72.6	17	6.0	11	64.7
2021-01-21	290	276	95.2	28	9.7	22	78.6
2020-10-25	276	226	81.9	12	4.3	7	58.3
2021-03-30	291	279	95.9	35	12.0	26	74.3
2021-06-17	292	277	94.9	12	4.1	11	91.7
2021-01-19	292	279	95.5	35	12.0	25	71.4
2020-08-11	294	246	83.7	7	2.4	4	57.1
2020-12-20	293	257	87.7	39	13.3	28	71.8
2020-09-09	284	234	82.4	2	0.7	2	100.0
2020-10-02	290	243	83.8	4	1.4	4	100.0
2020-06-16	275	208	75.6	5	1.8	3	60.0
2020-06-03	289	210	72.7	11	3.8	5	45.5
2020-06-02	289	215	74.4	10	3.5	5	50.0
2020-07-09	281	201	71.5	3	1.1	2	66.7
2020-09-05	292	236	80.8	4	1.4	2	50.0
2021-03-16	286	269	94.1	24	8.4	17	70.8
2021-09-25	279	265	95.0	23	8.2	17	73.9
2021-04-21	295	281	95.3	45	15.3	29	64.4
2020-12-13	280	242	86.4	41	14.6	31	75.6
2020-07-13	273	184	67.4	2	0.7	2	100.0
2020-09-04	292	229	78.4	4	1.4	2	50.0
2021-09-21	285	276	96.8	23	8.1	14	60.9
2020-12-19	292	261	89.4	36	12.3	26	72.2
2021-10-27	285	277	97.2	21	7.4	12	57.1
2020-09-13	284	232	81.7	4	1.4	3	75.0
2021-01-26	288	268	93.1	30	10.4	23	76.7
2020-07-16	273	207	75.8	3	1.1	2	66.7
2021-09-09	281	267	95.0	33	11.7	19	57.6
2020-12-24	288	266	92.4	52	18.1	29	55.8
2020-05-25	285	213	74.7	11	3.9	7	63.6
2020-04-28	260	205	78.8	18	6.9	16	88.9
2021-10-04	278	265	95.3	21	7.6	14	66.7
2021-01-05	285	272	95.4	43	15.1	31	72.1
2020-05-05	290	212	73.1	16	5.5	12	75.0
2021-04-23	294	278	94.6	43	14.6	30	69.8
2020-10-05	286	240	83.9	7	2.4	4	57.1
2020-10-14	282	236	83.7	9	3.2	6	66.7
2021-01-30	288	262	91.0	27	9.4	21	77.8
2020-10-21	280	236	84.3	14	5.0	9	64.3
2021-03-02	292	266	91.1	27	9.2	17	63.0
2020-10-11	285	226	79.3	9	3.2	5	55.6
2020-08-14	293	243	82.9	3	1.0	2	66.7
2020-10-17	284	230	81.0	12	4.2	7	58.3
2021-10-14	274	258	94.2	19	6.9	12	63.2
2020-05-31	274	208	75.9	11	4.0	6	54.5
2021-06-02	291	275	94.5	18	6.2	14	77.8
2021-09-24	283	271	95.8	23	8.1	16	69.6
2021-07-24	278	265	95.3	4	1.4	4	100.0
2021-04-22	295	283	95.9	45	15.3	29	64.4
2021-08-28	277	258	93.1	19	6.9	14	73.7
2021-03-22	292	279	95.5	29	9.9	21	72.4
2020-09-16	294	234	79.6	3	1.0	2	66.7
2021-02-04	290	263	90.7	24	8.3	17	70.8
2020-08-17	294	235	79.9	3	1.0	2	66.7
2020-08-12	293	252	86.0	4	1.4	3	75.0
2021-07-30	281	269	95.7	4	1.4	4	100.0
2021-04-16	292	283	96.9	40	13.7	28	70.0
2020-06-11	272	209	76.8	5	1.8	3	60.0
2020-07-26	304	233	76.6	3	1.0	2	66.7
2020-05-30	289	216	74.7	12	4.2	7	58.3
2020-09-28	288	238	82.6	4	1.4	4	100.0
2021-09-08	281	271	96.4	31	11.0	21	67.7
2021-11-05	275	195	70.9	20	7.3	16	80.0
2021-11-05	278	199	71.6	21	7.6	15	71.4
2021-11-05	277	198	71.5	21	7.6	17	81.0
2021-11-05	280	197	70.4	19	6.8	16	84.2
2021-11-05	276	206	74.6	20	7.2	14	70.0
2021-11-05	274	204	74.5	18	6.6	12	66.7
2021-11-05	275	210	76.4	21	7.6	13	61.9
2021-11-05	276	213	77.2	15	5.4	11	73.3
2021-11-05	275	202	73.5	17	6.2	11	64.7
2021-11-05	274	198	72.3	16	5.8	13	81.2
2021-11-05	275	207	75.3	17	6.2	10	58.8
2021-11-05	280	210	75.0	16	5.7	12	75.0
2021-11-05	309	203	65.7	17	5.5	11	64.7
2021-11-05	267	198	74.2	17	6.4	12	70.6
2021-11-05	273	215	78.8	15	5.5	10	66.7
2021-11-05	274	202	73.7	14	5.1	10	71.4
2021-11-05	266	197	74.1	14	5.3	10	71.4
2021-11-05	271	202	74.5	14	5.2	11	78.6
2021-11-05	270	203	75.2	16	5.9	12	75.0
2021-11-05	266	203	76.3	15	5.6	13	86.7
2021-11-05	263	195	74.1	15	5.7	13	86.7
2021-11-05	270	205	75.9	14	5.2	11	78.6
2021-11-05	270	213	78.9	12	4.4	8	66.7
2021-11-05	270	205	75.9	12	4.4	7	58.3
2021-11-05	271	208	76.8	14	5.2	8	57.1
2021-11-05	269	211	78.4	13	4.8	7	53.8
2021-11-05	267	204	76.4	10	3.7	5	50.0
2021-11-05	273	216	79.1	15	5.5	6	40.0
2021-11-05	271	217	80.1	14	5.2	6	42.9
2021-11-05	267	207	77.5	15	5.6	8	53.3
2021-11-05	270	199	73.7	14	5.2	7	50.0
2021-11-05	270	207	76.7	11	4.1	7	63.6
2021-11-05	270	209	77.4	12	4.4	7	58.3
2021-11-05	266	210	78.9	12	4.5	7	58.3
2021-11-05	267	217	81.3	12	4.5	8	66.7
2021-11-05	269	211	78.4	11	4.1	8	72.7
2021-11-05	270	216	80.0	12	4.4	7	58.3
2021-11-05	271	215	79.3	11	4.1	7	63.6
2021-11-05	271	215	79.3	11	4.1	7	63.6
2021-11-05	270	213	78.9	10	3.7	5	50.0
2021-11-05	270	208	77.0	11	4.1	5	45.5
2021-11-05	268	210	78.4	11	4.1	5	45.5
2021-11-05	268	216	80.6	9	3.4	5	55.6
2021-11-05	268	213	79.5	9	3.4	4	44.4
2021-11-05	269	209	77.7	7	2.6	3	42.9
2021-11-05	271	218	80.4	6	2.2	3	50.0
2021-11-05	269	214	79.6	6	2.2	3	50.0
2021-11-05	269	226	84.0	6	2.2	3	50.0
2021-11-05	268	218	81.3	5	1.9	3	60.0
2021-11-05	258	209	81.0	4	1.6	3	75.0
2021-11-05	264	215	81.4	4	1.5	3	75.0
2021-11-05	267	210	78.7	4	1.5	3	75.0
2021-11-05	272	201	73.9	4	1.5	3	75.0
2021-11-05	269	215	79.9	5	1.9	3	60.0
2021-11-05	264	211	79.9	6	2.3	4	66.7
2021-11-05	266	209	78.6	7	2.6	5	71.4
2021-11-05	276	217	78.6	7	2.5	5	71.4
2021-11-05	275	224	81.5	5	1.8	3	60.0
2021-11-05	272	225	82.7	6	2.2	3	50.0
2021-11-05	263	222	84.4	6	2.3	3	50.0
2021-11-05	264	221	83.7	5	1.9	3	60.0
2021-11-05	266	220	82.7	5	1.9	3	60.0
2021-11-05	267	217	81.3	4	1.5	2	50.0
2021-11-05	257	205	79.8	4	1.6	2	50.0
2021-11-05	259	195	75.3	4	1.5	2	50.0
2021-11-05	259	202	78.0	4	1.5	2	50.0
2021-11-05	254	201	79.1	3	1.2	2	66.7
2021-11-05	263	215	81.7	3	1.1	2	66.7
2021-11-05	268	203	75.7	3	1.1	2	66.7
2021-11-05	278	218	78.4	4	1.4	2	50.0
2021-11-05	278	218	78.4	4	1.4	2	50.0
2021-11-05	274	204	74.5	3	1.1	2	66.7
2021-11-05	278	201	72.3	5	1.8	2	40.0
2021-11-05	275	205	74.5	3	1.1	2	66.7
2021-11-05	276	206	74.6	4	1.4	2	50.0
2021-11-05	278	217	78.1	3	1.1	2	66.7
2021-11-05	267	200	74.9	3	1.1	2	66.7
2021-11-05	268	201	75.0	4	1.5	2	50.0
2021-11-05	268	196	73.1	3	1.1	2	66.7
2021-11-05	271	192	70.8	3	1.1	2	66.7
2021-11-05	269	187	69.5	2	0.7	2	100.0
2021-11-05	258	200	77.5	2	0.8	2	100.0
2021-11-05	261	192	73.6	3	1.1	2	66.7
2021-11-05	261	204	78.2	3	1.1	2	66.7
2021-11-05	270	206	76.3	3	1.1	2	66.7
2021-11-05	278	198	71.2	3	1.1	2	66.7
2021-11-05	258	183	70.9	3	1.2	2	66.7
2021-11-05	260	186	71.5	2	0.8	2	100.0
2021-11-05	269	201	74.7	2	0.7	2	100.0
2021-11-05	270	209	77.4	2	0.7	2	100.0
2021-11-05	270	218	80.7	2	0.7	2	100.0
2021-11-05	286	239	83.6	2	0.7	2	100.0
2021-11-05	286	235	82.2	2	0.7	2	100.0
2021-11-05	286	226	79.0	3	1.0	2	66.7
2021-11-05	286	235	82.2	2	0.7	2	100.0
2021-11-05	287	237	82.6	2	0.7	2	100.0
2021-11-05	297	245	82.5	2	0.7	1	50.0
2021-11-05	297	247	83.2	2	0.7	1	50.0
2021-11-05	296	243	82.1	1	0.3	0	0.0
2021-11-05	296	248	83.8	1	0.3	0	0.0
2021-11-05	296	249	84.1	1	0.3	0	0.0
2021-11-05	294	245	83.3	1	0.3	0	0.0
2021-11-05	292	249	85.3	4	1.4	1	25.0
2021-11-05	292	242	82.9	2	0.7	1	50.0
2021-11-05	292	243	83.2	2	0.7	1	50.0
2021-11-05	294	246	83.7	5	1.7	3	60.0
2021-11-05	294	250	85.0	4	1.4	3	75.0
2021-11-05	294	246	83.7	4	1.4	2	50.0
2021-11-05	294	246	83.7	5	1.7	3	60.0
2021-11-05	294	246	83.7	7	2.4	4	57.1
2021-11-05	293	252	86.0	4	1.4	3	75.0
2021-11-05	293	248	84.6	4	1.4	3	75.0
2021-11-05	293	243	82.9	3	1.0	2	66.7
2021-11-05	293	244	83.3	3	1.0	2	66.7
2021-11-05	293	236	80.5	3	1.0	2	66.7
2021-11-05	294	235	79.9	3	1.0	2	66.7
2021-11-05	294	247	84.0	3	1.0	2	66.7
2021-11-05	294	247	84.0	3	1.0	2	66.7
2021-11-05	293	239	81.6	1	0.3	1	100.0
2021-11-05	293	242	82.6	1	0.3	1	100.0
2021-11-05	293	236	80.5	1	0.3	1	100.0
2021-11-05	293	241	82.3	1	0.3	1	100.0
2021-11-05	293	242	82.6	1	0.3	1	100.0
2021-11-05	293	241	82.3	1	0.3	1	100.0
2021-11-05	294	245	83.3	1	0.3	1	100.0
2021-11-05	294	240	81.6	2	0.7	1	50.0
2021-11-05	294	234	79.6	1	0.3	1	100.0
2021-11-05	292	226	77.4	1	0.3	1	100.0
2021-11-05	292	224	76.7	2	0.7	1	50.0
2021-11-05	294	242	82.3	3	1.0	2	66.7
2021-11-05	292	237	81.2	3	1.0	2	66.7
2021-11-05	292	229	78.4	4	1.4	3	75.0
2021-11-05	292	233	79.8	4	1.4	2	50.0
2021-11-05	292	229	78.4	4	1.4	2	50.0
2021-11-05	292	236	80.8	4	1.4	2	50.0
2021-11-05	292	232	79.5	3	1.0	2	66.7
2021-11-05	292	234	80.1	3	1.0	2	66.7
2021-11-05	292	240	82.2	1	0.3	1	100.0
2021-11-05	284	234	82.4	2	0.7	2	100.0
2021-11-05	284	234	82.4	5	1.8	3	60.0
2021-11-05	282	235	83.3	5	1.8	3	60.0
2021-11-05	284	230	81.0	5	1.8	3	60.0
