Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	43	29	67.4	4	9.3	0	0.0
2021-02-16	40	33	82.5	7	17.5	5	71.4
2021-07-11	43	30	69.8	1	2.3	1	100.0
2020-06-05	65	31	47.7	1	1.5	1	100.0
2020-05-29	66	24	36.4	1	1.5	1	100.0
2021-10-24	21	15	71.4	2	9.5	0	0.0
2021-01-20	40	26	65.0	5	12.5	3	60.0
2021-03-01	40	31	77.5	2	5.0	0	0.0
2020-05-07	62	26	41.9	1	1.6	1	100.0
2020-05-06	62	25	40.3	1	1.6	1	100.0
2021-01-21	40	29	72.5	5	12.5	3	60.0
2020-10-25	67	31	46.3	2	3.0	1	50.0
2021-03-30	40	26	65.0	2	5.0	0	0.0
2021-06-17	43	31	72.1	1	2.3	1	100.0
2021-01-19	40	35	87.5	5	12.5	3	60.0
2020-08-11	67	27	40.3	1	1.5	0	0.0
2020-12-20	40	31	77.5	5	12.5	2	40.0
2020-09-09	67	32	47.8	1	1.5	1	100.0
2020-10-02	67	32	47.8	0	0.0	0	0
2020-06-16	65	34	52.3	0	0.0	0	0
2020-06-03	66	25	37.9	1	1.5	1	100.0
2020-06-02	67	25	37.3	1	1.5	1	100.0
2020-07-09	67	23	34.3	0	0.0	0	0
2020-09-05	67	29	43.3	0	0.0	0	0
2021-03-16	40	29	72.5	1	2.5	0	0.0
2021-09-25	43	29	67.4	1	2.3	1	100.0
2021-04-21	39	27	69.2	3	7.7	1	33.3
2020-12-13	40	33	82.5	7	17.5	4	57.1
2020-07-13	65	24	36.9	0	0.0	0	0
2020-09-04	67	26	38.8	0	0.0	0	0
2021-09-21	43	22	51.2	1	2.3	1	100.0
2020-12-19	40	33	82.5	6	15.0	2	33.3
2021-10-27	43	26	60.5	2	4.7	0	0.0
2020-09-13	67	28	41.8	0	0.0	0	0
2021-01-26	40	33	82.5	7	17.5	0	0.0
2020-07-16	66	24	36.4	0	0.0	0	0
2021-09-09	43	24	55.8	3	7.0	2	66.7
2020-12-24	40	32	80.0	5	12.5	3	60.0
2020-05-25	66	25	37.9	2	3.0	1	50.0
2020-04-28	69	23	33.3	2	2.9	1	50.0
2021-10-04	43	24	55.8	2	4.7	0	0.0
2021-01-05	40	36	90.0	5	12.5	2	40.0
2020-05-05	64	31	48.4	2	3.1	1	50.0
2021-04-23	39	29	74.4	4	10.3	2	50.0
2020-10-05	67	31	46.3	1	1.5	0	0.0
2020-10-14	67	29	43.3	1	1.5	0	0.0
2021-01-30	40	29	72.5	9	22.5	1	11.1
2020-10-21	67	30	44.8	0	0.0	0	0
2021-03-02	40	33	82.5	3	7.5	1	33.3
2020-10-11	67	28	41.8	0	0.0	0	0
2020-08-14	67	19	28.4	1	1.5	0	0.0
2020-10-17	67	33	49.3	1	1.5	0	0.0
2021-10-14	43	25	58.1	0	0.0	0	0
2020-05-31	67	31	46.3	1	1.5	1	100.0
2021-06-02	43	32	74.4	2	4.7	2	100.0
2021-09-24	43	29	67.4	1	2.3	1	100.0
2021-07-24	43	29	67.4	0	0.0	0	0
2021-04-22	39	28	71.8	4	10.3	1	25.0
2021-08-28	43	28	65.1	0	0.0	0	0
2021-03-22	40	21	52.5	0	0.0	0	0
2020-09-16	67	28	41.8	0	0.0	0	0
2021-02-04	40	35	87.5	7	17.5	5	71.4
2020-08-17	67	24	35.8	0	0.0	0	0
2020-08-12	67	24	35.8	1	1.5	0	0.0
2021-07-30	43	29	67.4	1	2.3	0	0.0
2021-04-16	40	33	82.5	3	7.5	1	33.3
2020-06-11	66	31	47.0	0	0.0	0	0
2020-07-26	67	16	23.9	1	1.5	0	0.0
2020-05-30	65	22	33.8	1	1.5	1	100.0
2020-09-28	67	34	50.7	0	0.0	0	0
2021-09-08	43	29	67.4	2	4.7	2	100.0
2021-11-05	64	31	48.4	2	3.1	1	50.0
