Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	18	15	83.3	3	16.7	3	100.0
2021-02-16	18	17	94.4	4	22.2	2	50.0
2021-07-11	18	14	77.8	0	0.0	0	0
2020-06-05	22	13	59.1	0	0.0	0	0
2020-05-29	23	12	52.2	0	0.0	0	0
2021-10-24	18	8	44.4	2	11.1	2	100.0
2021-01-20	18	17	94.4	5	27.8	1	20.0
2021-03-01	18	15	83.3	4	22.2	3	75.0
2020-05-07	22	13	59.1	0	0.0	0	0
2020-05-06	22	12	54.5	0	0.0	0	0
2021-01-21	18	16	88.9	5	27.8	1	20.0
2020-10-25	22	13	59.1	1	4.5	0	0.0
2021-03-30	17	13	76.5	6	35.3	5	83.3
2021-06-17	18	10	55.6	0	0.0	0	0
2021-01-19	18	10	55.6	3	16.7	1	33.3
2020-08-11	22	14	63.6	0	0.0	0	0
2020-12-20	18	12	66.7	4	22.2	0	0.0
2020-09-09	22	13	59.1	0	0.0	0	0
2020-10-02	22	11	50.0	0	0.0	0	0
2020-06-16	22	12	54.5	0	0.0	0	0
2020-06-03	21	14	66.7	0	0.0	0	0
2020-06-02	22	9	40.9	0	0.0	0	0
2020-07-09	22	13	59.1	1	4.5	0	0.0
2020-09-05	22	11	50.0	0	0.0	0	0
2021-03-16	17	12	70.6	2	11.8	1	50.0
2021-09-25	18	13	72.2	1	5.6	1	100.0
2021-04-21	18	13	72.2	2	11.1	1	50.0
2020-12-13	18	14	77.8	6	33.3	5	83.3
2020-07-13	22	11	50.0	1	4.5	0	0.0
2020-09-04	22	14	63.6	0	0.0	0	0
2021-09-21	18	12	66.7	2	11.1	1	50.0
2020-12-19	18	13	72.2	4	22.2	0	0.0
2021-10-27	18	17	94.4	3	16.7	2	66.7
2020-09-13	22	11	50.0	0	0.0	0	0
2021-01-26	18	16	88.9	3	16.7	2	66.7
2020-07-16	22	10	45.5	0	0.0	0	0
2021-09-09	18	16	88.9	0	0.0	0	0
2020-12-24	18	16	88.9	5	27.8	1	20.0
2020-05-25	19	10	52.6	0	0.0	0	0
2020-04-28	23	10	43.5	1	4.3	1	100.0
2021-10-04	18	15	83.3	3	16.7	2	66.7
2021-01-05	18	16	88.9	6	33.3	2	33.3
2020-05-05	22	12	54.5	0	0.0	0	0
2021-11-10	22	11	50.0	3	13.6	3	100.0
