Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-07	93	74	79.6	1	1.1	0	0.0
2021-06-19	96	63	65.6	0	0.0	0	0
2021-01-18	96	80	83.3	8	8.3	2	25.0
2021-06-08	94	68	72.3	3	3.2	2	66.7
2020-07-17	93	68	73.1	0	0.0	0	0
2020-10-26	106	63	59.4	2	1.9	0	0.0
2020-10-30	101	74	73.3	2	2.0	0	0.0
2021-10-06	90	71	78.9	3	3.3	2	66.7
2021-02-24	89	81	91.0	4	4.5	1	25.0
2021-09-27	92	68	73.9	4	4.3	2	50.0
2020-04-27	98	62	63.3	9	9.2	4	44.4
2021-02-25	93	80	86.0	4	4.3	2	50.0
2021-03-06	92	71	77.2	7	7.6	3	42.9
2021-06-09	94	68	72.3	3	3.2	2	66.7
2021-07-28	94	73	77.7	0	0.0	0	0
2020-05-04	89	56	62.9	2	2.2	1	50.0
2021-05-25	95	64	67.4	7	7.4	4	57.1
2020-08-28	106	69	65.1	0	0.0	0	0
2020-06-11	92	72	78.3	0	0.0	0	0
2021-09-25	91	75	82.4	4	4.4	1	25.0
2021-08-20	92	67	72.8	3	3.3	1	33.3
2021-09-23	90	70	77.8	5	5.6	1	20.0
2020-07-19	92	55	59.8	0	0.0	0	0
2020-08-11	100	83	83.0	0	0.0	0	0
2021-02-08	96	79	82.3	8	8.3	3	37.5
2021-10-04	86	63	73.3	4	4.7	2	50.0
2020-11-08	102	68	66.7	6	5.9	2	33.3
2020-12-13	85	69	81.2	11	12.9	7	63.6
2021-08-28	92	67	72.8	2	2.2	1	50.0
2020-10-11	104	74	71.2	0	0.0	0	0
2021-02-22	92	76	82.6	4	4.3	0	0.0
2020-05-16	87	59	67.8	2	2.3	1	50.0
2021-03-11	96	77	80.2	6	6.2	4	66.7
2021-07-15	92	69	75.0	0	0.0	0	0
2020-05-09	88	56	63.6	2	2.3	0	0.0
2020-08-13	106	80	75.5	0	0.0	0	0
2021-06-12	94	61	64.9	2	2.1	1	50.0
2021-09-01	92	77	83.7	1	1.1	1	100.0
2021-02-01	96	80	83.3	4	4.2	2	50.0
2020-11-06	102	75	73.5	5	4.9	1	20.0
2021-08-10	92	71	77.2	1	1.1	0	0.0
2020-05-10	90	55	61.1	1	1.1	0	0.0
2020-05-31	92	66	71.7	0	0.0	0	0
