Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	14	12	85.7	1	7.1	1	100.0
2021-02-16	16	11	68.8	2	12.5	1	50.0
2021-07-11	18	9	50.0	0	0.0	0	0
2020-06-05	23	15	65.2	0	0.0	0	0
2020-05-29	24	11	45.8	0	0.0	0	0
2021-10-24	16	14	87.5	4	25.0	3	75.0
2021-01-20	22	19	86.4	7	31.8	2	28.6
2021-03-01	16	9	56.2	2	12.5	1	50.0
2020-05-07	37	9	24.3	2	5.4	2	100.0
2020-05-06	36	8	22.2	2	5.6	2	100.0
2021-01-21	22	21	95.5	8	36.4	1	12.5
2020-10-25	15	12	80.0	2	13.3	0	0.0
2021-03-30	18	14	77.8	5	27.8	2	40.0
2021-06-17	20	17	85.0	2	10.0	1	50.0
2021-01-19	22	18	81.8	8	36.4	3	37.5
2020-08-11	20	17	85.0	1	5.0	1	100.0
2020-12-20	16	11	68.8	6	37.5	4	66.7
2020-09-09	20	12	60.0	1	5.0	0	0.0
2020-10-02	20	10	50.0	1	5.0	1	100.0
2020-06-16	22	14	63.6	0	0.0	0	0
2020-06-03	24	13	54.2	0	0.0	0	0
2020-06-02	23	14	60.9	0	0.0	0	0
2020-07-09	22	15	68.2	0	0.0	0	0
2020-09-05	20	16	80.0	1	5.0	0	0.0
2021-03-16	16	7	43.8	0	0.0	0	0
2021-09-25	18	14	77.8	4	22.2	0	0.0
2021-04-21	16	15	93.8	8	50.0	6	75.0
2020-12-13	14	14	100.0	8	57.1	4	50.0
2020-07-13	21	13	61.9	0	0.0	0	0
2020-09-04	20	16	80.0	1	5.0	0	0.0
2021-09-21	18	14	77.8	3	16.7	0	0.0
2020-12-19	16	14	87.5	6	37.5	5	83.3
2021-10-27	16	11	68.8	5	31.2	3	60.0
2020-09-13	20	10	50.0	1	5.0	0	0.0
2021-01-26	22	18	81.8	8	36.4	4	50.0
2020-07-16	22	14	63.6	0	0.0	0	0
2021-09-09	18	17	94.4	1	5.6	1	100.0
2020-12-24	16	11	68.8	7	43.8	3	42.9
2020-05-25	37	10	27.0	1	2.7	1	100.0
