Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	1449	1050	72.5	149	10.3		87.2
2020-04-25	1444	1019	70.6	142	9.8		81.0
2020-04-26	1447	990	68.4	138	9.5		84.1
2020-04-27	1447	1006	69.5	148	10.2		75.0
2020-04-28	1480	1041	70.3	143	9.7		77.6
2020-04-29	1475	1053	71.4	138	9.4		75.4
2020-04-30	1479	1057	71.5	121	8.2		77.7
2020-05-01	1484	1061	71.5	122	8.2		79.5
2020-05-02	1480	1057	71.4	125	8.4		80.8
2020-05-03	1478	1038	70.2	125	8.5		76.8
2020-05-04	1439	1017	70.7	121	8.4		78.5
2020-05-05	1463	1068	73.0	122	8.3		79.5
2020-05-06	1473	1092	74.1	120	8.1		80.0
2020-05-07	1475	1088	73.8	121	8.2		75.2
2020-05-08	1464	1096	74.9	117	8.0		77.8
2020-05-09	1463	1048	71.6	110	7.5		80.9
2020-05-10	1492	1060	71.0	112	7.5		81.2
2020-05-11	1503	1070	71.2	112	7.5		79.5
2020-05-12	1570	1085	69.1	106	6.8		80.2
2020-05-13	1502	1115	74.2	95	6.3		84.2
2020-05-14	1498	1081	72.2	87	5.8		83.9
2020-05-15	1496	1088	72.7	79	5.3		87.3
2020-05-16	1485	1066	71.8	74	5.0		90.5
2020-05-17	1476	1034	70.1	72	4.9		93.1
2020-05-18	1466	1029	70.2	72	4.9		90.3
2020-05-19	1470	1059	72.0	76	5.2		86.8
2020-05-20	1453	1093	75.2	65	4.5		92.3
2020-05-21	1484	1082	72.9	64	4.3		89.1
2020-05-22	1484	1049	70.7	61	4.1		90.2
2020-05-23	1477	1061	71.8	62	4.2		90.3
2020-05-24	1473	1059	71.9	60	4.1		91.7
2020-05-25	1470	1046	71.2	63	4.3		88.9
2020-05-26	1458	1053	72.2	65	4.5		83.1
2020-05-27	1454	1081	74.3	49	3.4		87.8
2020-05-28	1453	1069	73.6	50	3.4		86.0
2020-05-29	1430	1092	76.4	57	4.0		73.7
2020-05-30	1442	1072	74.3	57	4.0		70.2
2020-05-31	1439	1062	73.8	56	3.9		73.2
2020-06-01	1444	1061	73.5	57	3.9		77.2
