Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	542	505	93.2	50	9.2	35	70.0
2021-02-16	607	518	85.3	79	13.0	45	57.0
2021-07-11	541	494	91.3	27	5.0	20	74.1
2020-06-05	766	545	71.1	43	5.6	28	65.1
2020-05-29	770	544	70.6	49	6.4	33	67.3
2021-10-24	512	473	92.4	50	9.8	28	56.0
2021-01-20	601	519	86.4	114	19.0	76	66.7
2021-03-01	601	502	83.5	57	9.5	34	59.6
2020-05-07	886	610	68.8	128	14.4	83	64.8
2020-05-06	905	593	65.5	131	14.5	90	68.7
2021-01-21	597	521	87.3	108	18.1	71	65.7
2020-10-25	610	523	85.7	25	4.1	13	52.0
2021-03-30	597	546	91.5	74	12.4	46	62.2
2021-06-17	562	518	92.2	54	9.6	40	74.1
2021-01-19	602	515	85.5	119	19.8	75	63.0
2020-08-11	638	514	80.6	11	1.7	5	45.5
2020-12-20	596	530	88.9	153	25.7	106	69.3
2020-09-09	625	493	78.9	11	1.8	7	63.6
2020-10-02	627	518	82.6	10	1.6	7	70.0
2020-06-16	771	551	71.5	23	3.0	19	82.6
2020-06-03	796	558	70.1	47	5.9	31	66.0
2020-06-02	794	540	68.0	48	6.0	31	64.6
2020-07-09	720	566	78.6	9	1.2	6	66.7
2020-09-05	641	516	80.5	11	1.7	5	45.5
2021-03-16	603	539	89.4	56	9.3	35	62.5
2021-09-25	535	502	93.8	54	10.1	33	61.1
2021-04-21	590	541	91.7	109	18.5	54	49.5
2020-12-13	598	525	87.8	119	19.9	77	64.7
2020-07-13	708	535	75.6	9	1.3	5	55.6
2020-09-04	641	512	79.9	11	1.7	5	45.5
2021-09-21	534	499	93.4	63	11.8	41	65.1
2020-12-19	600	546	91.0	147	24.5	97	66.0
2021-10-27	541	496	91.7	45	8.3	27	60.0
2020-09-13	638	514	80.6	13	2.0	9	69.2
2021-01-26	601	522	86.9	102	17.0	65	63.7
2020-07-16	719	564	78.4	10	1.4	5	50.0
2021-09-09	542	489	90.2	48	8.9	26	54.2
2020-12-24	606	549	90.6	157	25.9	99	63.1
2020-05-25	784	544	69.4	70	8.9	49	70.0
2020-04-28	836	557	66.6	149	17.8	108	72.5
2021-10-04	537	494	92.0	52	9.7	33	63.5
2021-01-05	605	543	89.8	170	28.1	107	62.9
2020-05-05	866	555	64.1	126	14.5	85	67.5
2021-04-23	581	521	89.7	110	18.9	57	51.8
2020-10-05	629	497	79.0	9	1.4	6	66.7
2020-10-14	621	507	81.6	13	2.1	10	76.9
2021-01-30	592	525	88.7	96	16.2	64	66.7
2020-10-21	616	513	83.3	14	2.3	8	57.1
2021-03-02	602	521	86.5	56	9.3	32	57.1
2020-10-11	618	499	80.7	11	1.8	9	81.8
2020-08-14	615	524	85.2	8	1.3	4	50.0
2020-10-17	622	518	83.3	15	2.4	8	53.3
2021-10-14	531	490	92.3	45	8.5	27	60.0
2020-05-31	787	547	69.5	49	6.2	38	77.6
2021-06-02	564	515	91.3	63	11.2	47	74.6
2021-09-24	539	501	92.9	57	10.6	35	61.4
2021-07-24	539	470	87.2	16	3.0	12	75.0
2021-04-22	588	537	91.3	112	19.0	58	51.8
2021-08-28	537	489	91.1	35	6.5	16	45.7
2021-03-22	603	534	88.6	66	10.9	39	59.1
2020-09-16	637	515	80.8	14	2.2	11	78.6
2021-02-04	594	535	90.1	96	16.2	62	64.6
2020-08-17	616	499	81.0	8	1.3	5	62.5
2020-08-12	638	516	80.9	11	1.7	5	45.5
2021-07-30	534	484	90.6	7	1.3	4	57.1
2021-04-16	587	536	91.3	105	17.9	63	60.0
2020-06-11	761	542	71.2	33	4.3	25	75.8
2020-07-26	700	560	80.0	12	1.7	7	58.3
2020-05-30	792	551	69.6	52	6.6	37	71.2
2020-09-28	616	499	81.0	12	1.9	9	75.0
2021-09-08	543	498	91.7	47	8.7	24	51.1
2021-02-19	603	531	88.1	67	11.1	42	62.7
2021-10-01	537	496	92.4	51	9.5	37	72.5
2021-08-20	542	490	90.4	19	3.5	11	57.9
2021-03-14	595	537	90.3	53	8.9	36	67.9
2021-10-10	532	497	93.4	50	9.4	30	60.0
2021-01-12	596	496	83.2	131	22.0	88	67.2
2021-10-23	516	478	92.6	52	10.1	28	53.8
2020-11-10	620	527	85.0	66	10.6	44	66.7
2021-01-18	605	513	84.8	132	21.8	79	59.8
2021-08-08	535	486	90.8	15	2.8	5	33.3
2021-03-06	606	538	88.8	45	7.4	22	48.9
2021-04-17	584	532	91.1	106	18.2	57	53.8
2020-08-29	640	519	81.1	13	2.0	5	38.5
2021-02-28	602	499	82.9	59	9.8	35	59.3
2020-06-25	764	568	74.3	14	1.8	12	85.7
2020-08-25	639	502	78.6	11	1.7	6	54.5
2021-04-07	589	528	89.6	83	14.1	47	56.6
2021-04-25	582	523	89.9	108	18.6	63	58.3
2021-06-05	566	504	89.0	63	11.1	46	73.0
2020-07-21	698	548	78.5	9	1.3	7	77.8
2020-08-06	661	510	77.2	9	1.4	6	66.7
2021-09-05	529	472	89.2	36	6.8	18	50.0
2021-10-19	528	483	91.5	48	9.1	29	60.4
2020-07-29	706	566	80.2	16	2.3	8	50.0
2021-06-27	546	508	93.0	32	5.9	25	78.1
2021-05-06	579	540	93.3	102	17.6	65	63.7
2020-05-11	747	496	66.4	118	15.8	72	61.0
2021-05-01	584	541	92.6	114	19.5	64	56.1
2021-08-12	544	497	91.4	13	2.4	8	61.5
2021-10-07	540	494	91.5	44	8.1	30	68.2
2021-02-05	591	524	88.7	88	14.9	56	63.6
2021-09-04	526	486	92.4	40	7.6	20	50.0
2020-11-02	607	495	81.5	48	7.9	27	56.2
2021-07-23	543	497	91.5	17	3.1	12	70.6
2021-03-05	606	532	87.8	45	7.4	26	57.8
2020-08-07	643	501	77.9	10	1.6	6	60.0
2021-10-17	529	481	90.9	45	8.5	31	68.9
2021-03-23	605	533	88.1	64	10.6	41	64.1
2020-05-16	824	596	72.3	81	9.8	62	76.5
2020-07-24	723	606	83.8	12	1.7	7	58.3
2021-03-07	603	539	89.4	47	7.8	25	53.2
2020-11-19	619	536	86.6	93	15.0	61	65.6
2020-06-08	765	536	70.1	37	4.8	28	75.7
2020-06-14	746	516	69.2	24	3.2	20	83.3
2021-01-07	606	528	87.1	168	27.7	96	57.1
