Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	35	29	82.9	0	0.0	0	0
2021-02-16	38	32	84.2	14	36.8	6	42.9
2021-07-11	37	27	73.0	0	0.0	0	0
2020-06-05	71	48	67.6	0	0.0	0	0
2020-05-29	71	53	74.6	1	1.4	0	0.0
2021-10-24	33	24	72.7	1	3.0	0	0.0
2021-01-20	38	30	78.9	13	34.2	9	69.2
2021-03-01	37	29	78.4	4	10.8	3	75.0
2020-05-07	72	55	76.4	0	0.0	0	0
2020-05-06	70	53	75.7	1	1.4	1	100.0
2021-01-21	38	28	73.7	12	31.6	8	66.7
2020-10-25	55	38	69.1	0	0.0	0	0
2021-03-30	37	30	81.1	7	18.9	4	57.1
2021-06-17	37	26	70.3	1	2.7	0	0.0
2021-01-19	38	31	81.6	12	31.6	9	75.0
2020-08-11	61	40	65.6	0	0.0	0	0
2020-12-20	56	47	83.9	8	14.3	2	25.0
2020-09-09	61	41	67.2	0	0.0	0	0
2020-10-02	61	48	78.7	0	0.0	0	0
2020-06-16	44	33	75.0	0	0.0	0	0
2020-06-03	70	51	72.9	0	0.0	0	0
2020-06-02	71	48	67.6	1	1.4	0	0.0
2020-07-09	72	49	68.1	0	0.0	0	0
2020-09-05	61	45	73.8	0	0.0	0	0
2021-03-16	37	32	86.5	2	5.4	1	50.0
2021-09-25	37	28	75.7	0	0.0	0	0
2021-04-21	35	31	88.6	6	17.1	0	0.0
2020-12-13	55	45	81.8	8	14.5	1	12.5
2020-07-13	72	52	72.2	0	0.0	0	0
2020-09-04	61	42	68.9	0	0.0	0	0
2021-09-21	35	29	82.9	1	2.9	0	0.0
2020-12-19	56	42	75.0	6	10.7	2	33.3
2021-10-27	35	24	68.6	2	5.7	0	0.0
2020-09-13	61	45	73.8	0	0.0	0	0
2021-01-26	38	30	78.9	16	42.1	11	68.8
2020-07-16	72	51	70.8	0	0.0	0	0
2021-09-09	37	30	81.1	2	5.4	0	0.0
2020-12-24	55	42	76.4	12	21.8	3	25.0
2020-05-25	71	58	81.7	0	0.0	0	0
2020-04-28	77	49	63.6	0	0.0	0	0
2021-10-04	35	29	82.9	0	0.0	0	0
2021-01-05	56	44	78.6	16	28.6	7	43.8
2020-05-05	71	56	78.9	1	1.4	1	100.0
2021-04-23	36	28	77.8	6	16.7	1	16.7
2020-10-05	61	43	70.5	0	0.0	0	0
2020-10-14	61	49	80.3	0	0.0	0	0
2021-01-30	38	32	84.2	15	39.5	11	73.3
2020-10-21	55	40	72.7	1	1.8	1	100.0
2021-03-02	37	31	83.8	3	8.1	2	66.7
2020-10-11	61	41	67.2	0	0.0	0	0
2020-08-14	61	42	68.9	0	0.0	0	0
2020-10-17	61	43	70.5	0	0.0	0	0
2021-10-14	35	26	74.3	3	8.6	0	0.0
2020-05-31	71	45	63.4	1	1.4	0	0.0
2021-06-02	37	31	83.8	1	2.7	1	100.0
2021-09-24	37	30	81.1	0	0.0	0	0
2021-07-24	37	28	75.7	0	0.0	0	0
2021-04-22	36	31	86.1	6	16.7	1	16.7
2021-08-28	37	30	81.1	1	2.7	0	0.0
2021-03-22	37	30	81.1	4	10.8	1	25.0
2020-09-16	61	44	72.1	0	0.0	0	0
2021-02-04	38	32	84.2	15	39.5	7	46.7
2020-08-17	61	39	63.9	0	0.0	0	0
2020-08-12	61	43	70.5	0	0.0	0	0
2021-07-30	36	31	86.1	1	2.8	0	0.0
2021-04-16	38	30	78.9	7	18.4	2	28.6
2020-06-11	71	51	71.8	0	0.0	0	0
2020-07-26	71	54	76.1	0	0.0	0	0
2020-05-30	71	51	71.8	1	1.4	0	0.0
2020-09-28	61	42	68.9	0	0.0	0	0
2021-09-08	37	28	75.7	1	2.7	0	0.0
2021-11-05	72	50	69.4	1	1.4	1	100.0
2021-11-05	74	51	68.9	0	0.0	0	0
2021-11-05	72	47	65.3	0	0.0	0	0
2021-11-05	71	48	67.6	0	0.0	0	0
2021-11-05	71	50	70.4	0	0.0	0	0
2021-11-05	71	54	76.1	0	0.0	0	0
2021-11-05	71	54	76.1	0	0.0	0	0
2021-11-05	71	57	80.3	0	0.0	0	0
2021-11-05	72	53	73.6	1	1.4	0	0.0
2021-11-05	72	53	73.6	1	1.4	0	0.0
2021-11-05	64	49	76.6	2	3.1	1	50.0
2021-11-05	71	56	78.9	1	1.4	1	100.0
2021-11-05	70	53	75.7	1	1.4	1	100.0
2021-11-05	72	55	76.4	0	0.0	0	0
2021-11-05	71	50	70.4	0	0.0	0	0
2021-11-05	71	49	69.0	0	0.0	0	0
2021-11-05	72	53	73.6	0	0.0	0	0
2021-11-05	71	54	76.1	0	0.0	0	0
2021-11-05	72	59	81.9	0	0.0	0	0
2021-11-05	71	57	80.3	0	0.0	0	0
2021-11-05	74	55	74.3	0	0.0	0	0
2021-11-05	72	58	80.6	0	0.0	0	0
2021-11-05	70	56	80.0	0	0.0	0	0
2021-11-05	71	55	77.5	0	0.0	0	0
2021-11-05	69	53	76.8	0	0.0	0	0
2021-11-05	71	56	78.9	0	0.0	0	0
2021-11-05	72	59	81.9	0	0.0	0	0
2021-11-05	72	54	75.0	0	0.0	0	0
2021-11-05	71	50	70.4	0	0.0	0	0
2021-11-05	71	48	67.6	0	0.0	0	0
2021-11-05	72	56	77.8	0	0.0	0	0
2021-11-05	71	58	81.7	0	0.0	0	0
2021-11-05	72	59	81.9	0	0.0	0	0
2021-11-05	72	61	84.7	0	0.0	0	0
2021-11-05	72	56	77.8	0	0.0	0	0
2021-11-05	71	53	74.6	1	1.4	0	0.0
2021-11-05	71	51	71.8	1	1.4	0	0.0
2021-11-05	71	45	63.4	1	1.4	0	0.0
2021-11-05	71	48	67.6	1	1.4	0	0.0
2021-11-05	71	48	67.6	1	1.4	0	0.0
2021-11-05	70	51	72.9	0	0.0	0	0
2021-11-05	71	48	67.6	0	0.0	0	0
2021-11-05	71	48	67.6	0	0.0	0	0
2021-11-05	72	52	72.2	0	0.0	0	0
2021-11-05	72	54	75.0	0	0.0	0	0
2021-11-05	71	57	80.3	0	0.0	0	0
2021-11-05	72	55	76.4	0	0.0	0	0
2021-11-05	71	50	70.4	0	0.0	0	0
2021-11-05	71	51	71.8	0	0.0	0	0
2021-11-05	70	52	74.3	0	0.0	0	0
2021-11-05	71	54	76.1	0	0.0	0	0
2021-11-05	71	52	73.2	0	0.0	0	0
2021-11-05	71	53	74.6	0	0.0	0	0
2021-11-05	71	53	74.6	0	0.0	0	0
2021-11-05	72	54	75.0	0	0.0	0	0
2021-11-05	69	57	82.6	0	0.0	0	0
2021-11-05	71	55	77.5	0	0.0	0	0
2021-11-05	68	47	69.1	0	0.0	0	0
2021-11-05	69	54	78.3	0	0.0	0	0
2021-11-05	71	46	64.8	0	0.0	0	0
2021-11-05	71	46	64.8	0	0.0	0	0
2021-11-05	71	57	80.3	0	0.0	0	0
2021-11-05	72	59	81.9	0	0.0	0	0
2021-11-05	72	46	63.9	0	0.0	0	0
2021-11-05	72	52	72.2	0	0.0	0	0
2021-11-05	73	51	69.9	0	0.0	0	0
2021-11-05	72	54	75.0	0	0.0	0	0
2021-11-05	72	56	77.8	0	0.0	0	0
2021-11-05	72	61	84.7	0	0.0	0	0
2021-11-05	73	55	75.3	0	0.0	0	0
2021-11-05	72	54	75.0	0	0.0	0	0
2021-11-05	72	56	77.8	0	0.0	0	0
2021-11-05	73	54	74.0	0	0.0	0	0
2021-11-05	72	51	70.8	0	0.0	0	0
2021-11-05	72	50	69.4	0	0.0	0	0
2021-11-05	72	46	63.9	0	0.0	0	0
2021-11-05	72	49	68.1	0	0.0	0	0
2021-11-05	72	48	66.7	0	0.0	0	0
2021-11-05	71	52	73.2	0	0.0	0	0
2021-11-05	72	48	66.7	0	0.0	0	0
2021-11-05	72	52	72.2	0	0.0	0	0
2021-11-05	73	56	76.7	0	0.0	0	0
2021-11-05	72	51	70.8	0	0.0	0	0
2021-11-05	72	51	70.8	0	0.0	0	0
2021-11-05	72	55	76.4	0	0.0	0	0
2021-11-05	72	54	75.0	0	0.0	0	0
2021-11-05	72	51	70.8	0	0.0	0	0
2021-11-05	72	55	76.4	0	0.0	0	0
2021-11-05	72	49	68.1	0	0.0	0	0
2021-11-05	71	52	73.2	0	0.0	0	0
2021-11-05	71	53	74.6	0	0.0	0	0
2021-11-05	71	52	73.2	0	0.0	0	0
2021-11-05	71	53	74.6	0	0.0	0	0
2021-11-05	71	54	76.1	0	0.0	0	0
2021-11-05	71	52	73.2	0	0.0	0	0
2021-11-05	72	53	73.6	0	0.0	0	0
2021-11-05	71	49	69.0	0	0.0	0	0
2021-11-05	70	53	75.7	0	0.0	0	0
2021-11-05	71	46	64.8	0	0.0	0	0
2021-11-05	71	46	64.8	0	0.0	0	0
2021-11-05	71	48	67.6	0	0.0	0	0
2021-11-05	71	49	69.0	0	0.0	0	0
2021-11-05	71	50	70.4	0	0.0	0	0
2021-11-05	61	41	67.2	0	0.0	0	0
2021-11-05	61	42	68.9	0	0.0	0	0
2021-11-05	61	41	67.2	0	0.0	0	0
2021-11-05	61	38	62.3	0	0.0	0	0
2021-11-05	61	43	70.5	0	0.0	0	0
2021-11-05	61	49	80.3	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	43	70.5	0	0.0	0	0
2021-11-05	60	41	68.3	0	0.0	0	0
2021-11-05	61	42	68.9	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	39	63.9	0	0.0	0	0
2021-11-05	61	45	73.8	0	0.0	0	0
2021-11-05	61	45	73.8	0	0.0	0	0
2021-11-05	61	42	68.9	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	46	75.4	0	0.0	0	0
2021-11-05	61	41	67.2	0	0.0	0	0
2021-11-05	61	44	72.1	0	0.0	0	0
2021-11-05	61	36	59.0	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	35	57.4	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	36	59.0	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	36	59.0	0	0.0	0	0
2021-11-05	61	40	65.6	0	0.0	0	0
2021-11-05	61	42	68.9	0	0.0	0	0
2021-11-05	61	36	59.0	0	0.0	0	0
2021-11-05	61	42	68.9	0	0.0	0	0
2021-11-05	61	45	73.8	0	0.0	0	0
2021-11-05	61	39	63.9	0	0.0	0	0
2021-11-05	61	39	63.9	0	0.0	0	0
2021-11-05	61	38	62.3	0	0.0	0	0
2021-11-05	61	41	67.2	0	0.0	0	0
2021-11-05	61	48	78.7	0	0.0	0	0
