Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	86	69	80.2	3	3.5	0	0.0
2021-02-16	94	79	84.0	4	4.3	3	75.0
2021-07-11	86	59	68.6	1	1.2	0	0.0
2020-06-05	101	80	79.2	1	1.0	1	100.0
2020-05-29	94	71	75.5	3	3.2	1	33.3
2021-10-24	87	77	88.5	2	2.3	1	50.0
2021-01-20	96	84	87.5	7	7.3	6	85.7
2021-03-01	93	73	78.5	6	6.5	5	83.3
2020-05-07	159	115	72.3	9	5.7	7	77.8
2020-05-06	157	116	73.9	9	5.7	7	77.8
2021-01-21	97	86	88.7	8	8.2	5	62.5
2020-10-25	100	78	78.0	6	6.0	5	83.3
2021-03-30	90	77	85.6	8	8.9	4	50.0
2021-06-17	86	73	84.9	3	3.5	3	100.0
2021-01-19	95	75	78.9	7	7.4	5	71.4
2020-08-11	99	85	85.9	1	1.0	1	100.0
2020-12-20	97	86	88.7	16	16.5	10	62.5
2020-09-09	99	74	74.7	0	0.0	0	0
2020-10-02	99	83	83.8	0	0.0	0	0
2020-06-16	103	72	69.9	1	1.0	0	0.0
2020-06-03	103	78	75.7	0	0.0	0	0
2020-06-02	99	74	74.7	1	1.0	0	0.0
2020-07-09	96	73	76.0	1	1.0	0	0.0
2020-09-05	99	75	75.8	0	0.0	0	0
2021-03-16	89	77	86.5	2	2.2	1	50.0
2021-09-25	86	71	82.6	4	4.7	2	50.0
2021-04-21	91	78	85.7	11	12.1	7	63.6
2020-12-13	92	82	89.1	18	19.6	12	66.7
2020-07-13	102	79	77.5	1	1.0	0	0.0
2020-09-04	99	79	79.8	1	1.0	1	100.0
2021-09-21	86	72	83.7	6	7.0	4	66.7
2020-12-19	97	80	82.5	15	15.5	10	66.7
2021-10-27	86	74	86.0	2	2.3	2	100.0
2020-09-13	99	76	76.8	0	0.0	0	0
2021-01-26	95	83	87.4	8	8.4	4	50.0
2020-07-16	102	82	80.4	1	1.0	1	100.0
2021-09-09	86	80	93.0	7	8.1	6	85.7
2020-12-24	97	84	86.6	18	18.6	11	61.1
2020-05-25	93	82	88.2	6	6.5	3	50.0
2020-04-28	86	72	83.7	14	16.3	9	64.3
2021-10-04	86	66	76.7	4	4.7	0	0.0
2021-01-05	99	77	77.8	19	19.2	12	63.2
2020-05-05	157	115	73.2	9	5.7	7	77.8
2021-04-23	91	80	87.9	12	13.2	7	58.3
2020-10-05	99	73	73.7	0	0.0	0	0
2020-10-14	99	83	83.8	2	2.0	1	50.0
2021-01-30	95	82	86.3	6	6.3	2	33.3
2020-10-21	99	80	80.8	2	2.0	2	100.0
2021-03-02	98	76	77.6	6	6.1	4	66.7
2020-10-11	99	84	84.8	2	2.0	1	50.0
2020-08-14	99	72	72.7	1	1.0	0	0.0
2020-10-17	99	78	78.8	1	1.0	1	100.0
2021-10-14	86	68	79.1	2	2.3	1	50.0
2020-05-31	96	69	71.9	2	2.1	1	50.0
2021-06-02	86	69	80.2	6	7.0	6	100.0
2021-09-24	86	75	87.2	3	3.5	2	66.7
2021-07-24	86	62	72.1	0	0.0	0	0
2021-04-22	91	79	86.8	12	13.2	7	58.3
2021-08-28	87	66	75.9	3	3.4	0	0.0
2021-03-22	88	77	87.5	4	4.5	2	50.0
2020-09-16	99	80	80.8	0	0.0	0	0
2021-02-04	95	78	82.1	5	5.3	4	80.0
2020-08-17	99	74	74.7	1	1.0	0	0.0
2020-08-12	102	81	79.4	1	1.0	1	100.0
2021-07-30	86	65	75.6	0	0.0	0	0
2021-04-16	91	84	92.3	18	19.8	7	38.9
2020-06-11	106	80	75.5	1	0.9	0	0.0
2020-07-26	99	74	74.7	1	1.0	1	100.0
2020-05-30	99	76	76.8	1	1.0	0	0.0
2020-09-28	99	78	78.8	0	0.0	0	0
2021-09-08	86	80	93.0	7	8.1	6	85.7
2021-11-05	97	72	74.2	14	14.4	13	92.9
2021-11-05	87	69	79.3	16	18.4	10	62.5
2021-11-05	87	67	77.0	15	17.2	10	66.7
2021-11-05	88	71	80.7	14	15.9	9	64.3
2021-11-05	90	70	77.8	13	14.4	8	61.5
2021-11-05	90	69	76.7	13	14.4	8	61.5
2021-11-05	92	70	76.1	11	12.0	9	81.8
2021-11-05	111	75	67.6	14	12.6	10	71.4
2021-11-05	109	69	63.3	9	8.3	7	77.8
2021-11-05	111	76	68.5	9	8.1	7	77.8
2021-11-05	109	75	68.8	9	8.3	7	77.8
2021-11-05	151	113	74.8	9	6.0	7	77.8
2021-11-05	153	114	74.5	9	5.9	7	77.8
2021-11-05	105	70	66.7	9	8.6	6	66.7
2021-11-05	104	74	71.2	8	7.7	6	75.0
2021-11-05	104	71	68.3	7	6.7	6	85.7
2021-11-05	104	71	68.3	7	6.7	6	85.7
2021-11-05	107	65	60.7	8	7.5	7	87.5
2021-11-05	102	75	73.5	7	6.9	6	85.7
2021-11-05	105	70	66.7	7	6.7	6	85.7
2021-11-05	105	78	74.3	5	4.8	5	100.0
2021-11-05	100	80	80.0	6	6.0	6	100.0
2021-11-05	99	83	83.8	5	5.1	5	100.0
2021-11-05	99	81	81.8	5	5.1	5	100.0
2021-11-05	105	80	76.2	4	3.8	4	100.0
2021-11-05	90	75	83.3	6	6.7	4	66.7
2021-11-05	89	71	79.8	5	5.6	4	80.0
2021-11-05	90	71	78.9	6	6.7	4	66.7
2021-11-05	92	72	78.3	5	5.4	3	60.0
2021-11-05	85	75	88.2	5	5.9	3	60.0
2021-11-05	85	73	85.9	5	5.9	3	60.0
2021-11-05	90	81	90.0	6	6.7	3	50.0
2021-11-05	92	74	80.4	5	5.4	3	60.0
2021-11-05	92	70	76.1	5	5.4	3	60.0
2021-11-05	99	69	69.7	4	4.0	2	50.0
2021-11-05	96	72	75.0	2	2.1	0	0.0
2021-11-05	90	78	86.7	2	2.2	1	50.0
2021-11-05	98	68	69.4	1	1.0	0	0.0
2021-11-05	95	75	78.9	1	1.1	0	0.0
2021-11-05	96	74	77.1	1	1.0	0	0.0
2021-11-05	101	79	78.2	0	0.0	0	0
2021-11-05	98	79	80.6	1	1.0	1	100.0
2021-11-05	98	80	81.6	1	1.0	1	100.0
2021-11-05	98	78	79.6	2	2.0	1	50.0
2021-11-05	101	73	72.3	2	2.0	1	50.0
2021-11-05	101	74	73.3	2	2.0	1	50.0
2021-11-05	101	73	72.3	1	1.0	1	100.0
2021-11-05	100	68	68.0	1	1.0	0	0.0
2021-11-05	103	79	76.7	1	1.0	0	0.0
2021-11-05	103	71	68.9	1	1.0	0	0.0
2021-11-05	102	79	77.5	1	1.0	0	0.0
2021-11-05	102	70	68.6	1	1.0	0	0.0
2021-11-05	102	70	68.6	1	1.0	0	0.0
2021-11-05	100	72	72.0	1	1.0	0	0.0
2021-11-05	94	81	86.2	1	1.1	0	0.0
2021-11-05	98	81	82.7	1	1.0	0	0.0
2021-11-05	101	80	79.2	1	1.0	0	0.0
2021-11-05	104	81	77.9	1	1.0	0	0.0
2021-11-05	106	79	74.5	1	0.9	0	0.0
2021-11-05	104	74	71.2	1	1.0	0	0.0
2021-11-05	104	65	62.5	1	1.0	0	0.0
2021-11-05	102	75	73.5	1	1.0	0	0.0
2021-11-05	101	80	79.2	1	1.0	0	0.0
2021-11-05	99	81	81.8	1	1.0	0	0.0
2021-11-05	99	81	81.8	1	1.0	0	0.0
2021-11-05	98	81	82.7	1	1.0	0	0.0
2021-11-05	95	77	81.1	1	1.1	0	0.0
2021-11-05	95	73	76.8	1	1.1	0	0.0
