Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-10-06	61	48	78.7	2	3.3	0	0.0
2021-02-16	71	55	77.5	12	16.9	7	58.3
2021-07-11	69	54	78.3	0	0.0	0	0
2020-06-05	76	39	51.3	0	0.0	0	0
2020-05-29	60	34	56.7	0	0.0	0	0
2021-10-24	63	48	76.2	3	4.8	1	33.3
2021-01-20	70	56	80.0	17	24.3	11	64.7
2021-03-01	71	49	69.0	5	7.0	4	80.0
2020-05-07	83	36	43.4	3	3.6	3	100.0
2020-05-06	84	37	44.0	4	4.8	3	75.0
2021-01-21	70	55	78.6	19	27.1	12	63.2
2020-10-25	57	42	73.7	3	5.3	0	0.0
2021-03-30	71	52	73.2	9	12.7	4	44.4
2021-06-17	69	52	75.4	1	1.4	1	100.0
2021-01-19	70	57	81.4	18	25.7	10	55.6
2020-08-11	56	38	67.9	0	0.0	0	0
2020-12-20	66	53	80.3	18	27.3	6	33.3
2020-09-09	46	24	52.2	1	2.2	1	100.0
2020-10-02	66	49	74.2	1	1.5	0	0.0
2020-06-16	76	39	51.3	0	0.0	0	0
2020-06-03	75	42	56.0	2	2.7	0	0.0
2020-06-02	58	37	63.8	3	5.2	0	0.0
2020-07-09	55	24	43.6	2	3.6	0	0.0
2020-09-05	64	29	45.3	0	0.0	0	0
2021-03-16	71	55	77.5	4	5.6	2	50.0
2021-09-25	64	45	70.3	2	3.1	2	100.0
2021-04-21	69	58	84.1	17	24.6	14	82.4
2020-12-13	64	44	68.8	12	18.8	6	50.0
2020-07-13	73	30	41.1	1	1.4	0	0.0
2020-09-04	64	34	53.1	0	0.0	0	0
2021-09-21	64	47	73.4	3	4.7	2	66.7
2020-12-19	66	53	80.3	18	27.3	6	33.3
2021-10-27	63	45	71.4	2	3.2	1	50.0
2020-09-13	64	33	51.6	2	3.1	1	50.0
2021-01-26	70	55	78.6	17	24.3	10	58.8
2020-07-16	35	24	68.6	1	2.9	0	0.0
2021-09-09	63	46	73.0	6	9.5	2	33.3
2020-12-24	70	60	85.7	26	37.1	9	34.6
2020-05-25	54	33	61.1	1	1.9	0	0.0
2020-04-28	91	44	48.4	8	8.8	7	87.5
2021-10-04	63	51	81.0	1	1.6	0	0.0
2021-01-05	70	53	75.7	20	28.6	10	50.0
2020-05-05	94	42	44.7	5	5.3	3	60.0
2021-11-10	93	43	46.2	7	7.5	7	100.0
2021-11-10	93	47	50.5	9	9.7	8	88.9
2021-11-10	92	46	50.0	7	7.6	7	100.0
2021-11-10	91	44	48.4	8	8.8	7	87.5
2021-11-10	91	39	42.9	8	8.8	7	87.5
2021-11-10	93	44	47.3	6	6.5	6	100.0
2021-11-10	95	36	37.9	6	6.3	4	66.7
2021-11-10	94	37	39.4	4	4.3	4	100.0
2021-11-10	94	36	38.3	4	4.3	4	100.0
2021-11-10	93	42	45.2	3	3.2	3	100.0
2021-11-10	93	39	41.9	4	4.3	3	75.0
2021-11-10	92	46	50.0	5	5.4	3	60.0
2021-11-10	83	36	43.4	3	3.6	3	100.0
2021-11-10	81	37	45.7	4	4.9	3	75.0
2021-11-10	90	36	40.0	2	2.2	1	50.0
2021-11-10	88	37	42.0	3	3.4	1	33.3
2021-11-10	88	38	43.2	4	4.5	1	25.0
2021-11-10	88	44	50.0	1	1.1	0	0.0
2021-11-10	85	40	47.1	1	1.2	0	0.0
2021-11-10	93	43	46.2	1	1.1	0	0.0
2021-11-10	93	46	49.5	1	1.1	0	0.0
2021-11-10	94	50	53.2	2	2.1	1	50.0
2021-11-10	92	43	46.7	2	2.2	2	100.0
2021-11-10	92	42	45.7	3	3.3	1	33.3
2021-11-10	91	43	47.3	2	2.2	1	50.0
2021-11-10	91	48	52.7	2	2.2	1	50.0
2021-11-10	85	35	41.2	0	0.0	0	0
2021-11-10	85	36	42.4	0	0.0	0	0
2021-11-10	87	35	40.2	1	1.1	1	100.0
2021-11-10	88	35	39.8	0	0.0	0	0
2021-11-10	87	39	44.8	1	1.1	0	0.0
2021-11-10	89	40	44.9	1	1.1	0	0.0
2021-11-10	90	42	46.7	0	0.0	0	0
2021-11-10	86	43	50.0	0	0.0	0	0
2021-11-10	79	43	54.4	0	0.0	0	0
2021-11-10	60	34	56.7	0	0.0	0	0
2021-11-10	61	35	57.4	1	1.6	1	100.0
2021-11-10	62	35	56.5	1	1.6	1	100.0
2021-11-10	75	43	57.3	3	4.0	0	0.0
2021-11-10	75	43	57.3	3	4.0	0	0.0
2021-11-10	75	42	56.0	2	2.7	0	0.0
2021-11-10	76	48	63.2	1	1.3	0	0.0
2021-11-10	76	39	51.3	0	0.0	0	0
2021-11-10	75	36	48.0	0	0.0	0	0
2021-11-10	75	36	48.0	0	0.0	0	0
2021-11-10	77	35	45.5	0	0.0	0	0
2021-11-10	77	36	46.8	0	0.0	0	0
2021-11-10	75	34	45.3	0	0.0	0	0
2021-11-10	75	41	54.7	0	0.0	0	0
2021-11-10	76	39	51.3	0	0.0	0	0
2021-11-10	76	38	50.0	1	1.3	0	0.0
2021-11-10	74	36	48.6	1	1.4	0	0.0
2021-11-10	77	41	53.2	0	0.0	0	0
2021-11-10	76	39	51.3	0	0.0	0	0
2021-11-10	76	39	51.3	0	0.0	0	0
2021-11-10	77	35	45.5	0	0.0	0	0
2021-11-10	77	40	51.9	0	0.0	0	0
2021-11-10	75	38	50.7	0	0.0	0	0
2021-11-10	85	38	44.7	0	0.0	0	0
